
time,AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ,MagnetometerX,MagnetometerY,MagnetometerZ
2.3250,-0.0495,0.0916,0.9808,0.0,-0.008522115647792816,-0.009587380103766918,17.899999618530273,-4.0,36.60000228881836
2.3330,-0.0495,0.0916,0.9808,0.0,-0.008522115647792816,-0.009587380103766918,17.899999618530273,-4.0,36.60000228881836
2.5000,-0.0519,0.0917,0.9720,0.0,-0.008522115647792816,-0.009587380103766918,17.899999618530273,-4.0,36.60000228881836
2.5020,-0.0519,0.0917,0.9720,0.0,-0.008522115647792816,-0.009587380103766918,17.899999618530273,-4.0,36.60000228881836
2.5040,-0.0519,0.0917,0.9720,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.0,36.60000228881836
2.5060,-0.0519,0.0917,0.9720,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.0,36.60000228881836
2.5080,-0.0519,0.0917,0.9720,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.0,36.60000228881836
2.5170,-0.0519,0.0917,0.9720,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.0,36.60000228881836
2.6830,-0.0546,0.0926,0.9700,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.0,36.60000228881836
2.6860,-0.0546,0.0926,0.9700,0.008522115647792816,-0.024501081556081772,-0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.6870,-0.0546,0.0926,0.9700,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.6880,-0.0546,0.0926,0.9700,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.6890,-0.0546,0.0926,0.9700,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.7060,-0.0546,0.0926,0.9700,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.8620,-0.0500,0.0848,0.9645,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.099999904632568,36.60000228881836
2.8620,-0.0500,0.0848,0.9645,0.006391586735844612,-0.007456851191818714,0.001065264455974102,17.899999618530273,-4.200000286102295,36.60000228881836
2.8630,-0.0500,0.0848,0.9645,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.60000228881836
2.8630,-0.0500,0.0848,0.9645,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.60000228881836
2.8640,-0.0500,0.0848,0.9645,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.60000228881836
2.8820,-0.0500,0.0848,0.9645,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.60000228881836
3.0510,-0.0341,0.0887,0.9831,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.60000228881836
3.0530,-0.0341,0.0887,0.9831,0.007456851191818714,-0.052197959274053574,-0.0511326938867569,17.899999618530273,-4.200000286102295,36.5
3.0550,-0.0341,0.0887,0.9831,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.0570,-0.0341,0.0887,0.9831,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.1730,-0.0341,0.0887,0.9831,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.1740,-0.0341,0.0887,0.9831,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.2320,-0.0370,0.0837,0.9750,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.2320,-0.0370,0.0837,0.9750,0.006391586735844612,0.041545312851667404,0.001065264455974102,17.899999618530273,-4.200000286102295,36.5
3.2330,-0.0370,0.0837,0.9750,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,17.899999618530273,-4.200000286102295,36.5
3.2330,-0.0370,0.0837,0.9750,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,17.899999618530273,-4.200000286102295,36.5
3.2330,-0.0370,0.0837,0.9750,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,17.899999618530273,-4.200000286102295,36.5
3.2520,-0.0370,0.0837,0.9750,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,17.899999618530273,-4.200000286102295,36.5
3.4200,-0.0276,0.0454,0.9815,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,17.899999618530273,-4.200000286102295,36.5
3.4220,-0.0276,0.0454,0.9815,-0.013848437927663326,-0.049002163112163544,-0.05432848632335663,18.0,-4.300000190734863,36.5
3.4230,-0.0276,0.0454,0.9815,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.4290,-0.0276,0.0454,0.9815,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.4310,-0.0276,0.0454,0.9815,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.4400,-0.0276,0.0454,0.9815,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.5980,-0.0115,0.0564,0.9941,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.5990,-0.0115,0.0564,0.9941,0.14700649678707123,0.09587380290031433,0.017044231295585632,18.0,-4.300000190734863,36.5
3.5990,-0.0115,0.0564,0.9941,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.300000190734863,36.5
3.6000,-0.0115,0.0564,0.9941,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.300000190734863,36.5
3.6000,-0.0115,0.0564,0.9941,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.300000190734863,36.5
3.6140,-0.0115,0.0564,0.9941,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.300000190734863,36.5
3.7770,-0.0559,0.1200,1.0168,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.300000190734863,36.5
3.7820,-0.0559,0.1200,1.0168,-0.11930961906909943,0.12676647305488586,0.013848437927663326,18.0,-4.400000095367432,36.60000228881836
3.7860,-0.0559,0.1200,1.0168,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.7880,-0.0559,0.1200,1.0168,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.7890,-0.0559,0.1200,1.0168,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.8000,-0.0559,0.1200,1.0168,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.9640,-0.0109,0.0398,0.9690,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.9670,-0.0109,0.0398,0.9690,-0.08415589481592178,-0.5113269090652466,0.09906959533691406,18.0,-4.400000095367432,36.60000228881836
3.9700,-0.0109,0.0398,0.9690,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.400000095367432,36.60000228881836
3.9720,-0.0109,0.0398,0.9690,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.400000095367432,36.60000228881836
3.9730,-0.0109,0.0398,0.9690,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.400000095367432,36.60000228881836
3.9860,-0.0109,0.0398,0.9690,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.400000095367432,36.60000228881836
4.1430,-0.0311,0.0332,0.9975,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.400000095367432,36.60000228881836
4.1440,-0.0311,0.0332,0.9975,0.020240023732185364,-0.022370554506778717,-0.07989483326673508,18.0,-4.5,36.60000228881836
4.1450,-0.0311,0.0332,0.9975,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.5,36.60000228881836
4.1460,-0.0311,0.0332,0.9975,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.5,36.60000228881836
4.1460,-0.0311,0.0332,0.9975,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.5,36.60000228881836
4.1630,-0.0311,0.0332,0.9975,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.5,36.60000228881836
4.3320,-0.0314,0.0032,0.9828,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.5,36.60000228881836
4.3350,-0.0314,0.0032,0.9828,-0.012783173471689224,0.05326322466135025,-0.004261057823896408,18.0,-4.599999904632568,36.60000228881836
4.3370,-0.0314,0.0032,0.9828,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.599999904632568,36.60000228881836
4.3400,-0.0314,0.0032,0.9828,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.599999904632568,36.60000228881836
4.3420,-0.0314,0.0032,0.9828,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.599999904632568,36.60000228881836
4.3500,-0.0314,0.0032,0.9828,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.599999904632568,36.60000228881836
4.5110,-0.0800,-0.0123,1.0280,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.599999904632568,36.60000228881836
4.5130,-0.0800,-0.0123,1.0280,-0.13848437368869781,0.1299622654914856,0.12357068061828613,18.0,-4.700000286102295,36.60000228881836
4.5140,-0.0800,-0.0123,1.0280,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.700000286102295,36.60000228881836
4.5160,-0.0800,-0.0123,1.0280,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.700000286102295,36.60000228881836
4.5190,-0.0800,-0.0123,1.0280,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.700000286102295,36.60000228881836
4.5290,-0.0800,-0.0123,1.0280,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.700000286102295,36.60000228881836
4.6910,-0.0710,-0.0160,0.9966,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.700000286102295,36.60000228881836
4.6920,-0.0710,-0.0160,0.9966,0.08948221802711487,0.04261057823896408,0.1203748807311058,18.0,-4.800000190734863,36.70000076293945
4.6940,-0.0710,-0.0160,0.9966,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,18.0,-4.800000190734863,36.70000076293945
4.6960,-0.0710,-0.0160,0.9966,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,18.0,-4.800000190734863,36.70000076293945
4.6980,-0.0710,-0.0160,0.9966,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,18.0,-4.800000190734863,36.70000076293945
4.7100,-0.0710,-0.0160,0.9966,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,18.0,-4.800000190734863,36.70000076293945
4.8750,-0.0658,-0.0243,1.0152,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,18.0,-4.800000190734863,36.70000076293945
4.8770,-0.0658,-0.0243,1.0152,-0.058589544147253036,-0.23542344570159912,-0.008522115647792816,17.899999618530273,-5.0,36.60000228881836
4.8800,-0.0658,-0.0243,1.0152,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.0,36.60000228881836
4.8820,-0.0658,-0.0243,1.0152,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.0,36.60000228881836
4.8840,-0.0658,-0.0243,1.0152,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.0,36.60000228881836
4.8940,-0.0658,-0.0243,1.0152,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.0,36.60000228881836
5.0590,-0.0316,0.0050,0.9935,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.0,36.60000228881836
5.0610,-0.0316,0.0050,0.9935,-0.11291803419589996,0.027696875855326653,-0.013848437927663326,17.899999618530273,-5.200000286102295,36.60000228881836
5.0640,-0.0316,0.0050,0.9935,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.200000286102295,36.60000228881836
5.0670,-0.0316,0.0050,0.9935,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.200000286102295,36.60000228881836
5.0680,-0.0316,0.0050,0.9935,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.200000286102295,36.60000228881836
5.0760,-0.0316,0.0050,0.9935,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.200000286102295,36.60000228881836
5.2400,-0.0511,0.0274,1.0758,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.200000286102295,36.60000228881836
5.2430,-0.0511,0.0274,1.0758,0.0926780104637146,-0.030892670154571533,0.03621899336576462,17.899999618530273,-5.300000190734863,36.60000228881836
5.2450,-0.0511,0.0274,1.0758,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.300000190734863,36.60000228881836
5.2470,-0.0511,0.0274,1.0758,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.300000190734863,36.60000228881836
5.2480,-0.0511,0.0274,1.0758,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.300000190734863,36.60000228881836
5.2560,-0.0511,0.0274,1.0758,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.300000190734863,36.60000228881836
5.4180,0.0011,0.1478,0.9403,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.300000190734863,36.60000228881836
5.4200,0.0011,0.1478,0.9403,0.8085356950759888,-0.4165183901786804,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.4220,0.0011,0.1478,0.9403,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.4240,0.0011,0.1478,0.9403,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.4260,0.0011,0.1478,0.9403,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.4330,0.0011,0.1478,0.9403,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.6010,-0.1311,0.2111,1.0206,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.6030,-0.1311,0.2111,1.0206,0.1257012039422989,0.3238403797149658,-0.08415589481592178,17.899999618530273,-5.400000095367432,36.60000228881836
5.6060,-0.1311,0.2111,1.0206,1.3432984352111816,-0.05965480953454971,0.1757686287164688,17.899999618530273,-5.400000095367432,36.60000228881836
5.6070,-0.1311,0.2111,1.0206,1.3432984352111816,-0.05965480953454971,0.1757686287164688,17.899999618530273,-5.400000095367432,36.60000228881836
5.6090,-0.1311,0.2111,1.0206,1.3432984352111816,-0.05965480953454971,0.1757686287164688,17.899999618530273,-5.400000095367432,36.60000228881836
